Head_id,Link,Dep_id,Sentence_no,Partition
T59,Post_Clause-Arg,T254,449,3
T64,And_Or_Arg,T250,449,3
T64,And_Or_Arg,T251,449,3
T25,Argument-Arg,T249,449,3
T25,Argument-Arg,T69,449,3
T80,Pre_Clause-Arg,T59,449,3
T1,Pre_Clause-Arg,T2,453,0
T2,Argument-Arg,T3,453,0
T2,Post_Clause-Arg,T5,453,0
T5,Retrn_val-Arg,T8,453,0
T10,Pre_Clause-Arg,T11,454,0
T11,And_Or_Arg,T12,454,0
T11,And_Or_Arg,T14,454,0
T11,Post_Clause-Arg,T17,454,0
T12,Argument-Arg,T13,454,0
T14,Argument-Arg,T15,454,0
T17,And_Or_Arg,T18,454,0
T17,And_Or_Arg,T20,454,0
T18,Retrn_val-Arg,T19,454,0
T20,Argument-Arg,T21,454,0
T20,Argument-Arg,T22,454,0
T8,Argument-Arg,T7,453,0
T23,Pre_Clause-Arg,T25,455,0
T25,Post_Clause-Arg,T26,455,0
T25,And_Or_Arg,T31,455,0
T25,And_Or_Arg,T61,455,0
T26,Retrn_val-Arg,T27,455,0
T31,Retrn_val-Arg,T32,455,0
T31,Argument-Arg,T30,455,0
T34,Retrn_val-Arg,T33,456,0
T36,Post_Clause-Arg,T34,456,0
T41,Argument-Arg,T40,459,0
T41,Argument-Arg,T42,459,0
T43,Argument-Arg,T44,458,0
T45,Argument-Arg,T46,458,0
T47,And_Or_Arg,T45,458,0
T47,And_Or_Arg,T48,458,0
T47,Post_Clause-Arg,T43,458,0
T48,Argument-Arg,T49,458,0
T52,Argument-Arg,T53,457,0
T52,Post_Clause-Arg,T54,457,0
T54,Argument-Arg,T55,457,0
T66,Retrn_val-Arg,T68,452,0
T68,And_Or_Arg,T69,452,0
T68,And_Or_Arg,T71,452,0
T69,Argument-Arg,T70,452,0
T71,Argument-Arg,T73,452,0
T71,Retrn_val-Arg,T67,452,0
T74,Retrn_val-Arg,T24,450,0
T74,Argument-Arg,T77,450,0
T77,Argument-Arg,T78,450,0
T77,Argument-Arg,T76,450,0
T101,Pre_Clause-Arg,T104,467,0
T102,Argument-Arg,T103,467,0
T104,And_Or_Arg,T102,467,0
T104,Post_Clause-Arg,T107,467,0
T104,And_Or_Arg,T105,467,0
T105,Argument-Arg,T106,467,0
T107,Retrn_val-Arg,T109,467,0
T59,Retrn_val-Arg,T62,451,0
T63,Post_Clause-Arg,T59,451,0
T63,Argument-Arg,T58,451,0
T63,Argument-Arg,T29,451,0
T38,Post_Clause-Arg,T41,459,0
T39,Argument-Arg,T7,453,0
T61,Argument-Arg,T30,455,0
T2,Post_Clause-Arg,T7,468,4
T5,Argument-Arg,T3,468,4
T5,Argument-Arg,T6,468,4
T7,Argument-Arg,T3,468,4
T7,Argument-Arg,T8,468,4
T9,Argument-Arg,T8,468,4
T9,Argument-Arg,T10,468,4
T13,Argument-Arg,T14,469,4
T14,And_Or_Arg,T11,469,4
T14,And_Or_Arg,T12,469,4
T17,Argument-Arg,T18,470,4
T17,Post_Clause-Arg,T19,470,4
T18,And_Or_Arg,T15,470,4
T18,And_Or_Arg,T16,470,4
T19,Retrn_val-Arg,T21,470,4
T20,Argument-Arg,T19,470,4
T22,Argument-Arg,T23,471,4
T22,Argument-Arg,T24,471,4
T25,Pre_Clause-Arg,T17,470,4
T26,Pre_Clause-Arg,T29,472,4
T29,Argument-Arg,T27,472,4
T29,Argument-Arg,T28,472,4
T29,Post_Clause-Arg,T30,472,4
T30,Retrn_val-Arg,T32,472,4
T31,Argument-Arg,T30,472,4
T34,Argument-Arg,T33,473,4
T37,Argument-Arg,T36,473,4
T39,Post_Clause-Arg,T41,473,4
T40,Pre_Clause-Arg,T39,473,4
T41,And_Or_Arg,T34,473,4
T41,And_Or_Arg,T37,473,4
T42,Pre_Clause-Arg,T43,474,4
T43,Post_Clause-Arg,T45,474,4
T45,Argument-Arg,T44,474,4
T46,Pre_Clause-Arg,T50,475,4
T47,Argument-Arg,T50,475,4
T47,Argument-Arg,T51,475,4
T47,Post_Clause-Arg,T52,475,4
T50,And_Or_Arg,T48,475,4
T50,And_Or_Arg,T49,475,4
T52,Retrn_val-Arg,T54,475,4
T53,Argument-Arg,T52,475,4
T55,Pre_Clause-Arg,T56,476,4
T56,Argument-Arg,T58,476,4
T56,Post_Clause-Arg,T59,476,4
T59,Argument-Arg,T60,476,4
T59,Argument-Arg,T61,476,4
T59,Retrn_val-Arg,T63,476,4
T62,Argument-Arg,T60,476,4
T62,Argument-Arg,T61,476,4
T64,And_Or_Arg,T65,477,4
T64,And_Or_Arg,T66,477,4
T67,Argument-Arg,T64,477,4
T68,And_Or_Arg,T67,477,4
T68,And_Or_Arg,T70,477,4
T70,Argument-Arg,T69,477,4
T71,Argument-Arg,T72,477,4
T71,Post_Clause-Arg,T70,477,4
T74,Argument-Arg,T73,478,4
T74,Argument-Arg,T75,478,4
T76,Argument-Arg,T75,478,4
T76,Argument-Arg,T77,478,4
T78,Argument-Arg,T75,478,4
T79,Argument-Arg,T80,479,4
T82,Argument-Arg,T80,479,4
T82,Argument-Arg,T81,479,4
T83,Retrn_val-Arg,T81,479,4
T84,Argument-Arg,T85,479,4
T87,Argument-Arg,T86,479,4
T87,Argument-Arg,T88,479,4
T89,Argument-Arg,T90,479,4
T89,Argument-Arg,T86,479,4
T91,And_Or_Arg,T79,479,4
T91,And_Or_Arg,T84,479,4
T92,Argument-Arg,T86,479,4
T92,Argument-Arg,T85,479,4
T94,Pre_Clause-Arg,T95,480,4
T95,Argument-Arg,T93,480,4
T95,Post_Clause-Arg,T97,480,4
T97,Argument-Arg,T96,480,4
T101,Argument-Arg,T98,481,4
T101,Argument-Arg,T102,481,4
T103,Argument-Arg,T102,481,4
T103,Argument-Arg,T104,481,4
T106,Argument-Arg,T105,481,4
T106,Argument-Arg,T107,481,4
T108,Argument-Arg,T109,481,4
T110,Argument-Arg,T100,481,4
T110,Argument-Arg,T108,481,4
T111,And_Or_Arg,T110,481,4
T111,And_Or_Arg,T101,481,4
T111,And_Or_Arg,T101,481,4
T112,Argument-Arg,T99,481,4
T112,Argument-Arg,T105,481,4
T117,Post_Clause-Arg,T114,482,4
T117,Argument-Arg,T115,482,4
T117,Argument-Arg,T116,482,4
T114,Argument-Arg,T118,482,4
T120,Post_Clause-Arg,T124,483,4
T120,Argument-Arg,T113,483,4
T120,Argument-Arg,T119,483,4
T121,Argument-Arg,T122,483,4
T121,Argument-Arg,T123,483,4
T124,Argument-Arg,T121,483,4
T124,Argument-Arg,T125,483,4
T126,Pre_Clause-Arg,T131,484,4
T130,Argument-Arg,T128,484,4
T130,Argument-Arg,T129,484,4
T131,Argument-Arg,T141,484,4
T131,Argument-Arg,T132,484,4
T131,Post_Clause-Arg,T134,484,4
T132,Argument-Arg,T133,484,4
T134,Retrn_val-Arg,T136,484,4
T135,Argument-Arg,T134,484,4
T139,Argument-Arg,T138,485,4
T139,Argument-Arg,T140,485,4
T141,And_Or_Arg,T127,484,4
T141,And_Or_Arg,T130,484,4
T142,And_Or_Arg,T137,485,4
T142,And_Or_Arg,T139,485,4
T143,Argument-Arg,T142,485,4
T143,Argument-Arg,T144,485,4
T144,Argument-Arg,T145,485,4
T147,Argument-Arg,T146,486,4
T147,Post_Clause-Arg,T149,486,4
T149,And_Or_Arg,T148,486,4
T149,And_Or_Arg,T151,486,4
T151,Argument-Arg,T150,486,4
T154,Argument-Arg,T153,487,4
T154,Argument-Arg,T155,487,4
T156,Retrn_val-Arg,T155,487,4
T158,Argument-Arg,T157,488,4
T159,Argument-Arg,T158,488,4
T159,Argument-Arg,T160,488,4
T159,Post_Clause-Arg,T164,488,4
T161,Pre_Clause-Arg,T159,488,4
T164,Retrn_val-Arg,T165,488,4
T166,Argument-Arg,T167,488,4
T166,Argument-Arg,T165,488,4
T167,And_Or_Arg,T168,488,4
T167,And_Or_Arg,T169,488,4
T163,Argument-Arg,T162,489,4
T163,Post_Clause-Arg,T170,489,4
T170,Argument-Arg,T171,489,4
T171,Argument-Arg,T172,489,4
T171,Argument-Arg,T173,489,4
T174,Pre_Clause-Arg,T163,489,4
T175,Pre_Clause-Arg,T176,490,4
T176,Argument-Arg,T177,490,4
T176,Post_Clause-Arg,T184,490,4
T179,Retrn_val-Arg,T180,490,4
T181,Argument-Arg,T182,490,4
T181,Argument-Arg,T183,490,4
T184,And_Or_Arg,T179,490,4
T184,And_Or_Arg,T181,490,4
T185,Pre_Clause-Arg,T187,491,4
T187,Argument-Arg,T186,491,4
T187,Post_Clause-Arg,T188,491,4
T189,And_Or_Arg,T193,492,4
T189,And_Or_Arg,T194,492,4
T193,Argument-Arg,T191,492,4
T193,Argument-Arg,T192,492,4
T194,Retrn_val-Arg,T190,492,4
T195,Argument-Arg,T196,492,4
T195,Post_Clause-Arg,T189,492,4
T197,Pre_Clause-Arg,T195,492,4
T202,Retrn_val-Arg,T203,494,4
T202,Post_Clause-Arg,T205,494,4
T204,Argument-Arg,T205,494,4
T205,And_Or_Arg,T206,494,4
T205,And_Or_Arg,T207,494,4
T213,Pre_Clause-Arg,T215,495,4
T215,Argument-Arg,T214,495,4
T215,Post_Clause-Arg,T220,495,4
T217,Argument-Arg,T216,495,4
T218,Retrn_val-Arg,T219,495,4
T220,And_Or_Arg,T217,495,4
T220,And_Or_Arg,T218,495,4
T4,Argument-Arg,T1,486,4
T4,Argument-Arg,T148,486,4
T223,Pre_Clause-Arg,T147,486,4
T4,Argument-Arg,T2,496,1
T4,Argument-Arg,T3,496,1
T6,Argument-Arg,T8,497,1
T6,Argument-Arg,T7,497,1
T6,Post_Clause-Arg,T9,497,1
T9,Argument-Arg,T10,497,1
T10,Argument-Arg,T11,497,1
T12,Pre_Clause-Arg,T6,497,1
T13,Argument-Arg,T15,498,1
T17,Retrn_val-Arg,T15,498,1
T21,Post_Clause-Arg,T24,499,1
T21,Argument-Arg,T20,499,1
T21,Argument-Arg,T22,499,1
T24,Argument-Arg,T23,499,1
T24,Argument-Arg,T25,499,1
T26,Pre_Clause-Arg,T21,499,1
T18,Retrn_val-Arg,T27,500,1
T31,Argument-Arg,T29,501,1
T31,Argument-Arg,T30,501,1
T32,Retrn_val-Arg,T30,501,1
T33,Argument-Arg,T34,501,1
T33,Argument-Arg,T32,501,1
T35,Argument-Arg,T36,502,1
T35,Argument-Arg,T37,502,1
T35,Post_Clause-Arg,T40,502,1
T40,Retrn_val-Arg,T39,502,1
T42,Argument-Arg,T41,503,1
T42,Argument-Arg,T43,503,1
T43,Argument-Arg,T5,503,1
T46,Retrn_val-Arg,T43,503,1
T48,Argument-Arg,T47,504,1
T48,Argument-Arg,T49,504,1
T49,Argument-Arg,T50,504,1
T55,Argument-Arg,T54,505,1
T55,Argument-Arg,T57,505,1
T56,Argument-Arg,T57,505,1
T57,And_Or_Arg,T58,505,1
T57,And_Or_Arg,T59,505,1
T62,Argument-Arg,T60,506,1
T62,Argument-Arg,T63,506,1
T63,Argument-Arg,T64,506,1
T66,Argument-Arg,T65,507,1
T66,Argument-Arg,T67,507,1
T69,Retrn_val-Arg,T68,507,1
T70,Argument-Arg,T67,507,1
T70,Argument-Arg,T68,507,1
T71,Argument-Arg,T65,507,1
T71,Argument-Arg,T72,507,1
T73,Pre_Clause-Arg,T74,508,1
T74,Retrn_val-Arg,T75,508,1
T74,Post_Clause-Arg,T79,508,1
T76,Argument-Arg,T75,508,1
T76,Argument-Arg,T77,508,1
T79,Retrn_val-Arg,T78,508,1
T83,Argument-Arg,T84,509,1
T85,Argument-Arg,T82,509,1
T85,Argument-Arg,T83,509,1
T86,Retrn_val-Arg,T83,509,1
T86,Argument-Arg,T84,509,1
T88,Pre_Clause-Arg,T89,510,1
T89,Argument-Arg,T90,510,1
T90,Retrn_val-Arg,T91,510,1
T93,Argument-Arg,T92,511,1
T93,Argument-Arg,T97,511,1
T97,And_Or_Arg,T94,511,1
T97,And_Or_Arg,T96,511,1
T97,And_Or_Arg,T95,511,1
T99,Argument-Arg,T98,512,1
T99,Argument-Arg,T100,512,1
T101,Pre_Clause-Arg,T102,512,1
T102,Argument-Arg,T103,512,1
T102,Argument-Arg,T99,512,1
T105,Argument-Arg,T106,513,1
T107,Argument-Arg,T104,513,1
T107,Argument-Arg,T105,513,1
T109,Argument-Arg,T108,514,1
T113,Argument-Arg,T115,515,1
T115,Argument-Arg,T114,515,1
T115,Post_Clause-Arg,T116,515,1
T116,Retrn_val-Arg,T117,515,1
T119,Argument-Arg,T120,516,1
T118,Post_Clause-Arg,T119,516,1
T123,Argument-Arg,T124,517,1
T123,Post_Clause-Arg,T127,517,1
T127,Argument-Arg,T126,517,1
T131,And_Or_Arg,T129,519,1
T131,And_Or_Arg,T130,519,1
T132,Argument-Arg,T134,520,1
T132,Post_Clause-Arg,T137,520,1
T135,Argument-Arg,T134,520,1
T135,Argument-Arg,T136,520,1
T137,Retrn_val-Arg,T134,520,1
T138,Pre_Clause-Arg,T132,520,1
T144,And_Or_Arg,T145,521,1
T144,And_Or_Arg,T147,521,1
T144,And_Or_Arg,T146,521,1
T148,Argument-Arg,T143,521,1
T148,Argument-Arg,T144,521,1
T149,Argument-Arg,T150,522,1
T149,Argument-Arg,T151,522,1
T149,Post_Clause-Arg,T152,522,1
T152,Argument-Arg,T153,522,1
T154,Pre_Clause-Arg,T149,522,1
T155,Argument-Arg,T156,523,1
T155,Retrn_val-Arg,T161,523,1
T157,Argument-Arg,T158,523,1
T157,Argument-Arg,T156,523,1
T158,And_Or_Arg,T159,523,1
T158,And_Or_Arg,T160,523,1
T162,And_Or_Arg,T163,523,1
T162,And_Or_Arg,T164,523,1
T162,And_Or_Arg,T165,523,1
T166,Argument-Arg,T162,523,1
T166,Argument-Arg,T161,523,1
T168,Argument-Arg,T167,524,1
T168,Post_Clause-Arg,T170,524,1
T170,Argument-Arg,T169,524,1
T171,Argument-Arg,T173,525,1
T171,Argument-Arg,T44,525,1
T174,Argument-Arg,T171,525,1
T174,Argument-Arg,T175,525,1
T177,Argument-Arg,T178,526,1
T181,Argument-Arg,T180,527,1
T181,Argument-Arg,T183,527,1
T181,Argument-Arg,T184,527,1
T183,Argument-Arg,T182,527,1
T186,Argument-Arg,T185,528,1
T186,Argument-Arg,T187,528,1
T188,Retrn_val-Arg,T189,529,1
T191,Pre_Clause-Arg,T192,529,1
T192,Post_Clause-Arg,T188,529,1
T193,Argument-Arg,T194,530,1
T196,Argument-Arg,T195,530,1
T196,Argument-Arg,T197,530,1
T196,Post_Clause-Arg,T193,530,1
T197,Argument-Arg,T199,530,1
T198,Pre_Clause-Arg,T196,530,1
T201,Argument-Arg,T202,531,1
T201,Post_Clause-Arg,T210,531,1
T203,Argument-Arg,T204,531,1
T205,Argument-Arg,T201,531,1
T205,Argument-Arg,T203,531,1
T206,Pre_Clause-Arg,T201,531,1
T208,Argument-Arg,T209,531,1
T210,Argument-Arg,T208,531,1
T211,Argument-Arg,T212,532,1
T214,Post_Clause-Arg,T216,533,1
T216,Argument-Arg,T217,533,1
T218,Pre_Clause-Arg,T214,533,1
T220,Argument-Arg,T221,534,1
T220,Argument-Arg,T219,534,1
T223,Argument-Arg,T221,534,1
T224,Argument-Arg,T225,535,1
T227,Argument-Arg,T228,536,1
T227,Argument-Arg,T231,536,1
T228,Argument-Arg,T229,536,1
T230,Argument-Arg,T229,536,1
T233,Argument-Arg,T238,537,1
T233,Argument-Arg,T236,537,1
T233,Post_Clause-Arg,T240,537,1
T236,And_Or_Arg,T234,537,1
T236,And_Or_Arg,T235,537,1
T237,Retrn_val-Arg,T238,537,1
T240,Argument-Arg,T241,537,1
T242,Argument-Arg,T74,508,1
T243,Argument-Arg,T244,518,1
T243,Post_Clause-Arg,T246,518,1
T246,Argument-Arg,T245,518,1
T248,Argument-Arg,T247,496,1
T248,Argument-Arg,T2,496,1
T3,Argument-Arg,T1,496,1
T110,Argument-Arg,T45,500,1
T110,Argument-Arg,T27,500,1
T139,And_Or_Arg,T14,500,1
T139,And_Or_Arg,T18,500,1
T140,Pre_Clause-Arg,T35,502,1
T61,And_Or_Arg,T141,514,1
T61,And_Or_Arg,T109,514,1
T141,Argument-Arg,T108,514,1
T141,Argument-Arg,T111,514,1
T176,Argument-Arg,T190,521,1
T176,Post_Clause-Arg,T148,521,1
T215,Pre_Clause-Arg,T176,521,1
T1,Pre_Clause-Arg,T3,538,3
T3,Post_Clause-Arg,T5,538,3
T3,Argument-Arg,T2,538,3
T3,Argument-Arg,T4,538,3
T5,Retrn_val-Arg,T234,538,3
T9,And_Or_Arg,T6,538,3
T9,And_Or_Arg,T7,538,3
T9,And_Or_Arg,T8,538,3
T9,And_Or_Arg,T10,538,3
T11,Pre_Clause-Arg,T13,539,3
T13,Post_Clause-Arg,T18,539,3
T13,Argument-Arg,T12,539,3
T13,Argument-Arg,T14,539,3
T16,Argument-Arg,T17,539,3
T16,Argument-Arg,T15,539,3
T18,Retrn_val-Arg,T15,539,3
T23,Argument-Arg,T22,541,3
T23,Argument-Arg,T24,541,3
T25,Post_Clause-Arg,T33,541,3
T25,Argument-Arg,T20,541,3
T25,Argument-Arg,T21,541,3
T26,Pre_Clause-Arg,T25,541,3
T29,And_Or_Arg,T22,541,3
T29,And_Or_Arg,T27,541,3
T29,And_Or_Arg,T28,541,3
T30,Retrn_val-Arg,T29,541,3
T31,Argument-Arg,T32,541,3
T33,And_Or_Arg,T31,541,3
T33,And_Or_Arg,T30,541,3
T34,Argument-Arg,T35,542,3
T35,Post_Clause-Arg,T36,542,3
T36,Argument-Arg,T40,542,3
T36,Argument-Arg,T39,542,3
T40,And_Or_Arg,T37,542,3
T40,And_Or_Arg,T38,542,3
T39,Argument-Arg,T41,542,3
T43,Pre_Clause-Arg,T96,543,3
T47,And_Or_Arg,T45,543,3
T47,And_Or_Arg,T46,543,3
T49,Argument-Arg,T48,543,3
T49,Argument-Arg,T50,543,3
T49,Post_Clause-Arg,T61,543,3
T51,Post_Clause-Arg,T56,540,3
T51,Argument-Arg,T19,540,3
T51,Argument-Arg,T52,540,3
T54,Argument-Arg,T53,540,3
T54,Argument-Arg,T55,540,3
T56,And_Or_Arg,T54,540,3
T56,And_Or_Arg,T341,540,3
T58,Argument-Arg,T57,540,3
T58,Argument-Arg,T344,540,3
T61,Retrn_val-Arg,T60,543,3
T44,Pre_Clause-Arg,T63,545,3
T63,Argument-Arg,T62,545,3
T63,Argument-Arg,T72,545,3
T63,Post_Clause-Arg,T74,545,3
T65,Argument-Arg,T70,545,3
T65,Argument-Arg,T64,545,3
T70,And_Or_Arg,T66,545,3
T70,And_Or_Arg,T67,545,3
T70,And_Or_Arg,T68,545,3
T70,And_Or_Arg,T69,545,3
T71,Argument-Arg,T72,545,3
T71,Argument-Arg,T64,545,3
T74,Argument-Arg,T73,545,3
T76,Retrn_val-Arg,T75,546,3
T77,Argument-Arg,T75,546,3
T77,Argument-Arg,T80,546,3
T78,Argument-Arg,T75,546,3
T78,Argument-Arg,T80,546,3
T81,Argument-Arg,T80,546,3
T81,Argument-Arg,T79,546,3
T82,And_Or_Arg,T78,546,3
T82,And_Or_Arg,T77,546,3
T84,Pre_Clause-Arg,T86,547,3
T86,Argument-Arg,T85,547,3
T86,Argument-Arg,T83,547,3
T86,Post_Clause-Arg,T88,547,3
T88,Argument-Arg,T87,547,3
T89,Argument-Arg,T91,547,3
T89,Argument-Arg,T88,547,3
T91,Argument-Arg,T90,547,3
T93,Argument-Arg,T92,548,3
T93,Argument-Arg,T94,548,3
T96,Argument-Arg,T47,543,3
T96,Post_Clause-Arg,T49,543,3
T97,Pre_Clause-Arg,T98,544,3
T98,Argument-Arg,T99,544,3
T98,Post_Clause-Arg,T101,544,3
T101,Retrn_val-Arg,T100,544,3
T102,Post_Clause-Arg,T93,548,3
T102,Argument-Arg,T103,548,3
T103,And_Or_Arg,T95,548,3
T103,And_Or_Arg,T104,548,3
T103,And_Or_Arg,T105,548,3
T107,Argument-Arg,T106,549,3
T108,Argument-Arg,T106,549,3
T109,Argument-Arg,T108,549,3
T113,Argument-Arg,T111,550,3
T113,Argument-Arg,T112,550,3
T113,Post_Clause-Arg,T116,550,3
T116,Retrn_val-Arg,T115,550,3
T116,Argument-Arg,T117,550,3
T114,Argument-Arg,T115,550,3
T114,Argument-Arg,T117,550,3
T118,Post_Clause-Arg,T122,551,3
T118,Argument-Arg,T110,551,3
T118,Argument-Arg,T119,551,3
T120,Pre_Clause-Arg,T118,551,3
T122,Argument-Arg,T121,551,3
T122,Argument-Arg,T124,551,3
T125,Retrn_val-Arg,T124,551,3
T126,Argument-Arg,T127,552,3
T128,Argument-Arg,T126,552,3
T128,Argument-Arg,T129,552,3
T130,Retrn_val-Arg,T133,553,3
T130,Post_Clause-Arg,T134,553,3
T133,And_Or_Arg,T131,553,3
T133,And_Or_Arg,T132,553,3
T134,Argument-Arg,T135,553,3
T135,Argument-Arg,T136,553,3
T135,Argument-Arg,T137,553,3
T139,Argument-Arg,T138,554,3
T140,Argument-Arg,T139,554,3
T140,Argument-Arg,T141,554,3
T141,And_Or_Arg,T142,554,3
T141,And_Or_Arg,T143,554,3
T144,Argument-Arg,T145,554,3
T144,Argument-Arg,T143,554,3
T146,Pre_Clause-Arg,T147,555,3
T147,Argument-Arg,T148,555,3
T147,Post_Clause-Arg,T154,555,3
T149,Argument-Arg,T150,555,3
T149,Argument-Arg,T148,555,3
T151,Argument-Arg,T150,555,3
T152,Argument-Arg,T153,555,3
T154,Argument-Arg,T155,555,3
T154,Post_Clause-Arg,T152,555,3
T160,Pre_Clause-Arg,T161,556,3
T161,Retrn_val-Arg,T162,556,3
T163,Argument-Arg,T161,556,3
T163,Argument-Arg,T164,556,3
T163,Post_Clause-Arg,T165,556,3
T165,Argument-Arg,T166,556,3
T165,Argument-Arg,T167,556,3
T169,Argument-Arg,T170,557,3
T169,Argument-Arg,T168,557,3
T173,And_Or_Arg,T172,557,3
T173,And_Or_Arg,T174,557,3
T175,Post_Clause-Arg,T169,557,3
T175,Argument-Arg,T171,557,3
T175,Argument-Arg,T173,557,3
T176,Pre_Clause-Arg,T175,557,3
T177,Pre_Clause-Arg,T179,558,3
T179,And_Or_Arg,T178,558,3
T179,And_Or_Arg,T180,558,3
T179,Post_Clause-Arg,T182,558,3
T182,Retrn_val-Arg,T181,558,3
T183,Pre_Clause-Arg,T184,559,3
T184,Post_Clause-Arg,T185,559,3
T185,Argument-Arg,T186,559,3
T185,Argument-Arg,T189,559,3
T189,And_Or_Arg,T187,559,3
T191,Retrn_val-Arg,T192,560,3
T193,Argument-Arg,T194,560,3
T196,Argument-Arg,T193,560,3
T196,Argument-Arg,T195,560,3
T197,Argument-Arg,T191,560,3
T197,Argument-Arg,T198,560,3
T202,Argument-Arg,T200,560,3
T202,Argument-Arg,T203,560,3
T199,Pre_Clause-Arg,T191,560,3
T200,Argument-Arg,T201,560,3
T204,Post_Clause-Arg,T206,561,3
T206,Argument-Arg,T207,561,3
T206,Argument-Arg,T205,561,3
T207,And_Or_Arg,T208,561,3
T207,And_Or_Arg,T209,561,3
T211,Argument-Arg,T210,562,3
T211,Argument-Arg,T156,562,3
T214,Argument-Arg,T215,563,3
T216,Argument-Arg,T217,563,3
T216,Argument-Arg,T219,563,3
T217,Argument-Arg,T218,563,3
T221,Retrn_val-Arg,T220,563,3
T222,And_Or_Arg,T214,563,3
T222,And_Or_Arg,T216,563,3
T222,Post_Clause-Arg,T221,563,3
T223,Retrn_val-Arg,T224,564,3
T225,Argument-Arg,T226,564,3
T228,Pre_Clause-Arg,T230,564,3
T229,Argument-Arg,T227,564,3
T230,And_Or_Arg,T229,564,3
T230,And_Or_Arg,T225,564,3
T230,Post_Clause-Arg,T223,564,3
T231,Pre_Clause-Arg,T235,565,3
T232,Retrn_val-Arg,T233,565,3
T235,Post_Clause-Arg,T236,565,3
T235,Argument-Arg,T232,565,3
T236,Argument-Arg,T237,565,3
T237,Argument-Arg,T238,565,3
T239,Argument-Arg,T238,565,3
T239,Argument-Arg,T240,565,3
T243,Argument-Arg,T242,566,3
T244,Argument-Arg,T246,566,3
T244,Argument-Arg,T245,566,3
T246,Argument-Arg,T247,566,3
T246,Argument-Arg,T248,566,3
T246,Post_Clause-Arg,T243,566,3
T251,Argument-Arg,T252,567,3
T251,Argument-Arg,T253,567,3
T254,And_Or_Arg,T251,567,3
T254,And_Or_Arg,T256,567,3
T254,Post_Clause-Arg,T260,567,3
T256,Argument-Arg,T255,567,3
T256,Argument-Arg,T258,567,3
T258,And_Or_Arg,T257,567,3
T258,And_Or_Arg,T259,567,3
T260,Retrn_val-Arg,T261,567,3
T262,Argument-Arg,T264,568,3
T262,Post_Clause-Arg,T267,568,3
T262,Post_Clause-Arg,T270,568,3
T262,Argument-Arg,T263,568,3
T267,Argument-Arg,T266,568,3
T267,Argument-Arg,T268,568,3
T270,Argument-Arg,T271,568,3
T270,Argument-Arg,T269,568,3
T272,Retrn_val-Arg,T271,568,3
T273,Argument-Arg,T275,569,3
T275,Argument-Arg,T277,569,3
T277,And_Or_Arg,T274,569,3
T277,And_Or_Arg,T278,569,3
T277,And_Or_Arg,T276,569,3
T279,Pre_Clause-Arg,T289,569,3
T280,Retrn_val-Arg,T273,569,3
T281,Argument-Arg,T282,569,3
T284,Argument-Arg,T283,569,3
T284,Argument-Arg,T285,569,3
T287,Retrn_val-Arg,T286,569,3
T288,And_Or_Arg,T284,569,3
T288,And_Or_Arg,T287,569,3
T289,And_Or_Arg,T280,569,3
T289,And_Or_Arg,T281,569,3
T289,Post_Clause-Arg,T288,569,3
T290,Argument-Arg,T291,570,3
T292,Argument-Arg,T290,570,3
T292,Argument-Arg,T293,570,3
T294,Argument-Arg,T301,571,3
T296,Argument-Arg,T295,571,3
T296,Argument-Arg,T297,571,3
T296,Post_Clause-Arg,T294,571,3
T298,Argument-Arg,T299,571,3
T298,Argument-Arg,T296,571,3
T299,Argument-Arg,T300,571,3
T303,Argument-Arg,T302,572,3
T303,Argument-Arg,T304,572,3
T303,Post_Clause-Arg,T158,572,3
T308,And_Or_Arg,T306,572,3
T308,And_Or_Arg,T307,572,3
T308,And_Or_Arg,T309,572,3
T308,And_Or_Arg,T310,572,3
T312,Argument-Arg,T311,573,3
T312,Argument-Arg,T313,573,3
T314,Argument-Arg,T311,573,3
T314,Argument-Arg,T316,573,3
T317,Argument-Arg,T316,573,3
T318,Argument-Arg,T316,573,3
T321,Post_Clause-Arg,T323,574,3
T322,Argument-Arg,T321,574,3
T324,Argument-Arg,T327,574,3
T324,Argument-Arg,T323,574,3
T326,Argument-Arg,T325,574,3
T327,Argument-Arg,T325,574,3
T328,Retrn_val-Arg,T329,575,3
T328,Argument-Arg,T330,575,3
T331,Post_Clause-Arg,T328,575,3
T332,Argument-Arg,T331,575,3
T333,Retrn_val-Arg,T334,576,3
T333,Argument-Arg,T335,576,3
T333,Post_Clause-Arg,T336,576,3
T336,Argument-Arg,T337,576,3
T339,Argument-Arg,T340,540,3
T341,Retrn_val-Arg,T57,540,3
T344,And_Or_Arg,T343,540,3
T344,And_Or_Arg,T342,540,3
T344,And_Or_Arg,T339,540,3
T344,And_Or_Arg,T59,540,3
T345,Pre_Clause-Arg,T51,540,3
T156,Argument-Arg,T213,562,3
T157,Pre_Clause-Arg,T303,572,3
T158,Argument-Arg,T308,572,3
T305,Argument-Arg,T234,538,3
T305,Argument-Arg,T9,538,3
T123,And_Or_Arg,T191,560,3
T123,And_Or_Arg,T196,560,3
T123,Post_Clause-Arg,T202,560,3
T159,Pre_Clause-Arg,T222,563,3
T241,Pre_Clause-Arg,T246,566,3
T250,Pre_Clause-Arg,T254,567,3
T315,Pre_Clause-Arg,T333,576,3
T1,Argument-Arg,T2,577,4
T1,Argument-Arg,T3,577,4
T4,Argument-Arg,T5,578,4
